Unnamed: 0,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
1511961,2001,3,8,28,2,2001-08-28,WN,19393,WN,N769@@,91,11540,1154001,30615,ELP,"El Paso, TX",TX,48.0,Texas,74,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,1510,1546.0,36.0,36.0,1.0,2.0,1500-1559,16.0,1602.0,1552.0,3.0,1520,1555.0,35.0,35.0,1.0,2.0,1500-1559,0.0,,0.0,70.0,69.0,50.0,1.0,347.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436853,1993,3,8,31,2,1993-08-31,UA,19977,UA,,1045,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,14908,1490802,32575,SNA,"Santa Ana, CA",CA,6.0,California,91,900,900.0,0.0,0.0,0.0,0.0,0900-0959,,,,,1030,1027.0,-3.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,90.0,87.0,,1.0,372.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126550,2006,3,9,27,3,2006-09-27,KH,19678,AQ,N835AL,72,12173,1217301,32134,HNL,"Honolulu, HI",HI,15.0,Hawaii,2,13830,1383001,33830,OGG,"Kahului, HI",HI,15.0,Hawaii,2,1100,1053.0,-7.0,0.0,0.0,-1.0,1100-1159,12.0,1105.0,1124.0,8.0,1137,1132.0,-5.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,37.0,39.0,19.0,1.0,100.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54064,1991,4,11,8,5,1991-11-08,DL,19790,DL,,160,14869,1486901,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1205,1205.0,0.0,0.0,0.0,0.0,1200-1259,,,,,1730,1737.0,7.0,7.0,0.0,0.0,1700-1759,0.0,,0.0,205.0,212.0,,1.0,1589.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736751,2007,1,3,9,5,2007-03-09,MQ,20398,MQ,N850AE,3936,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1745,1745.0,0.0,0.0,0.0,0.0,1700-1759,109.0,1934.0,1928.0,8.0,1805,1936.0,91.0,91.0,1.0,6.0,1800-1859,0.0,,0.0,80.0,171.0,54.0,1.0,264.0,2,0.0,0.0,91.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644776,2012,4,10,4,4,2012-10-04,UA,19977,UA,N478UA,701,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,1630,1651.0,21.0,21.0,1.0,1.0,1600-1659,20.0,1711.0,22.0,4.0,24,26.0,2.0,2.0,0.0,0.0,0001-0559,0.0,,0.0,294.0,275.0,251.0,1.0,2288.0,10,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742813,1988,1,3,20,7,1988-03-20,UA,19977,UA,,1130,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,11603,1160301,31603,EUG,"Eugene, OR",OR,41.0,Oregon,92,2136,2137.0,1.0,1.0,0.0,0.0,2100-2159,,,,,2259,2303.0,4.0,4.0,0.0,0.0,2200-2259,0.0,,0.0,83.0,86.0,,1.0,451.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582118,1989,1,2,27,1,1989-02-27,AA,19805,AA,,262,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,640,641.0,1.0,1.0,0.0,0.0,0600-0659,,,,,936,922.0,-14.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,116.0,101.0,,1.0,647.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955581,2003,4,12,2,2,2003-12-02,WN,19393,WN,N508,878,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,12451,1245101,31136,JAX,"Jacksonville, FL",FL,12.0,Florida,33,925,925.0,0.0,0.0,0.0,0.0,0900-0959,15.0,940.0,1140.0,5.0,1145,1145.0,0.0,0.0,0.0,0.0,1100-1159,0.0,,0.0,80.0,80.0,60.0,1.0,484.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614749,2001,4,12,12,3,2001-12-12,DL,19790,DL,N382D1,1699,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,1620,1627.0,7.0,7.0,0.0,0.0,1600-1659,13.0,1640.0,1759.0,5.0,1826,1804.0,-22.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,306.0,277.0,259.0,1.0,2036.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945300,2011,3,7,22,5,2011-07-22,WN,19393,WN,N226WN,2457,10693,1069302,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,13232,1323202,30977,MDW,"Chicago, IL",IL,17.0,Illinois,41,615,613.0,-2.0,0.0,0.0,-1.0,0600-0659,11.0,624.0,732.0,3.0,740,735.0,-5.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,85.0,82.0,68.0,1.0,395.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566020,2014,4,10,20,1,2014-10-20,AA,19805,AA,N3DSAA,2238,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,11057,1105703,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1925,1920.0,-5.0,0.0,0.0,-1.0,1900-1959,16.0,1936.0,2232.0,13.0,2245,2245.0,0.0,0.0,0.0,0.0,2200-2259,0.0,,0.0,140.0,145.0,116.0,1.0,936.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683214,1999,1,1,19,2,1999-01-19,NW,19386,NW,N955N,1160,11973,1197301,31973,GPT,"Gulfport/Biloxi, MS",MS,28.0,Mississippi,53,13244,1324401,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,54,1135,1129.0,-6.0,0.0,0.0,-1.0,1100-1159,8.0,1137.0,1234.0,4.0,1255,1238.0,-17.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,80.0,69.0,57.0,1.0,324.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559123,2010,2,6,26,6,2010-06-26,9E,20363,9E,89409E,3938,13244,1324401,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,54,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,945,941.0,-4.0,0.0,0.0,-1.0,0900-0959,9.0,950.0,1030.0,6.0,1051,1036.0,-15.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,66.0,55.0,40.0,1.0,200.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297465,2007,3,8,19,7,2007-08-19,WN,19393,WN,N467WN,158,11259,1125902,30194,DAL,"Dallas, TX",TX,48.0,Texas,74,15370,1537001,34653,TUL,"Tulsa, OK",OK,40.0,Oklahoma,73,1155,1222.0,27.0,27.0,1.0,1.0,1100-1159,8.0,1230.0,1312.0,3.0,1250,1315.0,25.0,25.0,1.0,1.0,1200-1259,0.0,,0.0,55.0,53.0,42.0,1.0,237.0,1,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044162,1991,1,1,9,3,1991-01-09,DL,19790,DL,,726,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1230,1252.0,22.0,22.0,1.0,1.0,1200-1259,,,,,1336,1403.0,27.0,27.0,1.0,1.0,1300-1359,0.0,,0.0,66.0,71.0,,1.0,280.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207969,2002,1,2,1,5,2002-02-01,DL,19790,DL,N67153,1610,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,700,701.0,1.0,1.0,0.0,0.0,0700-0759,10.0,711.0,954.0,6.0,1002,1000.0,-2.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,122.0,119.0,103.0,1.0,812.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794590,2014,4,12,7,7,2014-12-07,AA,19805,AA,N3DPAA,1554,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6.0,California,91,1135,1131.0,-4.0,0.0,0.0,-1.0,1100-1159,16.0,1147.0,1243.0,10.0,1250,1253.0,3.0,3.0,0.0,0.0,1200-1259,0.0,,0.0,195.0,202.0,176.0,1.0,1205.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253023,1998,4,10,15,4,1998-10-15,US,20355,US,N824US,1642,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,11066,1106601,31066,CMH,"Columbus, OH",OH,39.0,Ohio,44,1426,1453.0,27.0,27.0,1.0,1.0,1400-1459,11.0,1504.0,1534.0,4.0,1512,1538.0,26.0,26.0,1.0,1.0,1500-1559,0.0,,0.0,46.0,45.0,30.0,1.0,144.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929484,1990,4,11,29,4,1990-11-29,CO,19704,CO,,48,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,1310,1310.0,0.0,0.0,0.0,0.0,1300-1359,,,,,2104,2053.0,-11.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,294.0,283.0,,1.0,2401.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920038,2019,2,5,8,3,2019-05-08,B6,20409,B6,N236JB,727,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,10821,1082106,30852,BWI,"Baltimore, MD",MD,24.0,Maryland,35,545,538.0,-7.0,0.0,0.0,-1.0,0001-0559,15.0,553.0,657.0,7.0,713,704.0,-9.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,88.0,86.0,64.0,1.0,369.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386173,2003,4,11,30,7,2003-11-30,MQ,20398,MQ,N804MQ,4613,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,1200,1146.0,-14.0,0.0,0.0,-1.0,1200-1259,8.0,1154.0,1249.0,3.0,1320,1252.0,-28.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,80.0,66.0,55.0,1.0,336.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184512,2002,3,9,24,2,2002-09-24,AA,19805,AA,N4TKAA,2785,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,1815,1815.0,0.0,0.0,0.0,0.0,1800-1859,12.0,1827.0,1953.0,3.0,2010,1956.0,-14.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,235.0,221.0,206.0,1.0,1557.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739913,2019,2,4,14,7,2019-04-14,DL,19790,DL,N367NW,2803,11278,1127805,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,1709,1742.0,33.0,33.0,1.0,2.0,1700-1759,21.0,1803.0,1912.0,5.0,1859,1917.0,18.0,18.0,1.0,1.0,1800-1859,0.0,,0.0,170.0,155.0,129.0,1.0,931.0,4,4.0,0.0,0.0,0.0,14.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418555,1997,4,10,9,4,1997-10-09,UA,19977,UA,N553UA,1144,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1900,1904.0,4.0,4.0,0.0,0.0,1900-1959,18.0,1922.0,2211.0,5.0,2210,2216.0,6.0,6.0,0.0,0.0,2200-2259,0.0,,0.0,130.0,132.0,109.0,1.0,967.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190487,1990,3,7,2,1,1990-07-02,US,20355,US,,1511,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,10529,1052902,30529,BDL,"Hartford, CT",CT,9.0,Connecticut,11,1325,1437.0,72.0,72.0,1.0,4.0,1300-1359,,,,,1447,1603.0,76.0,76.0,1.0,5.0,1400-1459,0.0,,0.0,82.0,86.0,,1.0,406.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157152,2008,3,9,22,1,2008-09-22,DL,19790,DL,N913DE,1951,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,1130,1140.0,10.0,10.0,0.0,0.0,1100-1159,40.0,1220.0,1316.0,3.0,1251,1319.0,28.0,28.0,1.0,1.0,1200-1259,0.0,,0.0,81.0,99.0,56.0,1.0,214.0,1,10.0,0.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,2006,4,10,26,4,2006-10-26,MQ,20398,MQ,,3582,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1800,,,,,,1800-1859,,,,,1915,,,,,,1900-1959,1.0,B,0.0,75.0,,,1.0,247.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676243,1990,3,7,11,3,1990-07-11,AA,19805,AA,,737,14576,1457601,34576,ROC,"Rochester, NY",NY,36.0,New York,22,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,1303,1301.0,-2.0,0.0,0.0,-1.0,1300-1359,,,,,1438,1436.0,-2.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,95.0,95.0,,1.0,503.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576127,2003,1,1,3,5,2003-01-03,HP,19991,HP,N166AW,274,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,954,950.0,-4.0,0.0,0.0,-1.0,0900-0959,21.0,1011.0,1323.0,8.0,1328,1331.0,3.0,3.0,0.0,0.0,1300-1359,0.0,,0.0,154.0,161.0,132.0,1.0,1009.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842332,2008,1,1,27,7,2008-01-27,B6,20409,B6,N547JB,522,13204,1320401,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,1045,1048.0,3.0,3.0,0.0,0.0,1000-1059,13.0,1101.0,1318.0,7.0,1330,1325.0,-5.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,165.0,157.0,137.0,1.0,938.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232573,2001,3,7,24,2,2001-07-24,MQ,20398,MQ,-N264M,4637,14321,1432101,34321,PWM,"Portland, ME",ME,23.0,Maine,12,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,525,523.0,-2.0,0.0,0.0,-1.0,0001-0559,7.0,530.0,559.0,7.0,615,606.0,-9.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,50.0,43.0,29.0,1.0,95.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533890,1995,2,5,26,5,1995-05-26,WN,19393,WN,N519,1083,13851,1385102,33851,OKC,"Oklahoma City, OK",OK,40.0,Oklahoma,73,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,1020,1030.0,10.0,10.0,0.0,0.0,1000-1059,6.0,1036.0,1145.0,2.0,1135,1147.0,12.0,12.0,0.0,0.0,1100-1159,0.0,,0.0,75.0,77.0,69.0,1.0,419.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694933,1991,2,6,6,4,1991-06-06,PA (1),20384,PA,,529,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,1030,1030.0,0.0,0.0,0.0,0.0,1000-1059,,,,,1140,1130.0,-10.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,70.0,60.0,,1.0,185.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573166,2005,2,4,16,6,2005-04-16,AA,19805,AA,N572AA,1194,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1137,1137.0,0.0,0.0,0.0,0.0,1100-1159,13.0,1150.0,1724.0,7.0,1744,1731.0,-13.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,247.0,234.0,214.0,1.0,1745.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168734,2007,1,3,21,3,2007-03-21,CO,19704,CO,N26210,572,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,1145,1143.0,-2.0,0.0,0.0,-1.0,1100-1159,21.0,1204.0,1434.0,6.0,1509,1440.0,-29.0,0.0,0.0,-2.0,1500-1559,0.0,,0.0,384.0,357.0,330.0,1.0,2565.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321475,2015,1,2,13,5,2015-02-13,DL,19790,DL,N956DN,150,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,11278,1127802,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,1050,1101.0,11.0,11.0,0.0,0.0,1000-1059,23.0,1124.0,1242.0,4.0,1232,1246.0,14.0,14.0,0.0,0.0,1200-1259,0.0,,0.0,102.0,105.0,78.0,1.0,547.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459369,1997,1,2,26,3,1997-02-26,US,20355,US,N391US,1045,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,830,830.0,0.0,0.0,0.0,0.0,0800-0859,12.0,842.0,1059.0,3.0,1117,1102.0,-15.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,167.0,152.0,137.0,1.0,992.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496439,1993,4,10,9,6,1993-10-09,DL,19790,DL,,291,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,950,950.0,0.0,0.0,0.0,0.0,0900-0959,,,,,1136,1154.0,18.0,18.0,1.0,1.0,1100-1159,0.0,,0.0,106.0,124.0,,1.0,569.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863008,1989,4,12,17,7,1989-12-17,US,20355,US,,932,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,12391,1239101,31703,ISP,"Islip, NY",NY,36.0,New York,22,840,853.0,13.0,13.0,0.0,0.0,0800-0859,,,,,1009,1022.0,13.0,13.0,0.0,0.0,1000-1059,0.0,,0.0,89.0,89.0,,1.0,375.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90737,2011,2,4,17,7,2011-04-17,WN,19393,WN,N686SW,1519,13232,1323201,30977,MDW,"Chicago, IL",IL,17.0,Illinois,41,14730,1473002,33044,SDF,"Louisville, KY",KY,21.0,Kentucky,52,805,804.0,-1.0,0.0,0.0,-1.0,0800-0859,9.0,813.0,958.0,5.0,1010,1003.0,-7.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,65.0,59.0,45.0,1.0,271.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532359,1992,1,2,12,3,1992-02-12,WN,19393,WN,,765,11540,1154001,30615,ELP,"El Paso, TX",TX,48.0,Texas,74,13158,1315801,33158,MAF,"Midland/Odessa, TX",TX,48.0,Texas,74,620,620.0,0.0,0.0,0.0,0.0,0600-0659,,,,,805,802.0,-3.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,45.0,42.0,,1.0,246.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106641,2013,4,11,5,2,2013-11-05,9E,20363,9E,N800AY,3995,11433,1143302,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,10469,1046902,30469,AZO,"Kalamazoo, MI",MI,26.0,Michigan,43,1945,1941.0,-4.0,0.0,0.0,-1.0,1900-1959,20.0,2001.0,2027.0,4.0,2039,2031.0,-8.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,54.0,50.0,26.0,1.0,113.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803990,2017,4,11,15,3,2017-11-15,WN,19393,WN,N8663A,2031,12339,1233904,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,42,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,935,931.0,-4.0,0.0,0.0,-1.0,0900-0959,9.0,940.0,1010.0,5.0,1030,1015.0,-15.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,175.0,164.0,150.0,1.0,977.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954932,1997,2,4,4,5,1997-04-04,AA,19805,AA,N5DSAA,1629,13303,1330302,32467,MIA,"Miami, FL",FL,12.0,Florida,33,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1910,1911.0,1.0,1.0,0.0,0.0,1900-1959,28.0,1939.0,2120.0,7.0,2131,2127.0,-4.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,201.0,196.0,161.0,1.0,1197.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011471,2011,4,11,15,2,2011-11-15,UA,19977,UA,N811UA,258,13930,1393002,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,10792,1079204,30792,BUF,"Buffalo, NY",NY,36.0,New York,22,1622,1621.0,-1.0,0.0,0.0,-1.0,1600-1659,9.0,1630.0,1826.0,2.0,1852,1828.0,-24.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,90.0,67.0,56.0,1.0,473.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876736,2015,3,7,24,5,2015-07-24,MQ,20398,MQ,N542MQ,3083,15016,1501603,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1433,1439.0,6.0,6.0,0.0,0.0,1400-1459,28.0,1507.0,1552.0,15.0,1554,1607.0,13.0,13.0,0.0,0.0,1500-1559,0.0,,0.0,81.0,88.0,45.0,1.0,258.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
